0,1,2
0.49473442018837943,0.04238074178211365,0.0
0.597517008529983,-0.0628265588930497,0.0
0.23586735707335124,-0.035515308985247906,0.0
0.5281477067030248,-0.27582415053153747,0.0
0.64594321963892,0.26756912624893,0.0
0.42148390380423073,-0.02854137063185036,0.0
0.6686952299852971,-0.16288634444360142,0.0
0.7474431808212931,0.2916163947715467,0.0
0.5897508143249205,-0.10650036595548854,0.0
0.478086697565119,-0.2623976929648284,0.0
0.462068211953904,0.0883882648873302,0.0
0.6218094420102649,-0.2581228841902253,0.0
0.7154040757853508,0.127563702182866,0.0
0.5416443031115947,-0.04046063165592373,0.0
0.35817383210661385,-0.09301182146035505,0.0
0.6663008457649515,-0.09197544257772422,0.0
0.6105540665703686,0.19769083393935377,0.0
0.6898436716489653,-0.1254041744016035,0.0
0.7562381359108088,-0.18763278659089666,0.0
0.4981793750825614,-0.15689942943147808,0.0
0.7009073946161497,-0.008286689948449999,0.0
0.3183226781057822,0.07080914998995924,0.0
0.538358771645981,-0.032987529588073994,0.0
0.2230908942866959,0.09699085412197933,0.0
0.5742556063370632,0.009116133350444977,0.0
0.32345583226800334,-0.2303915569147163,0.0
0.24904296513084412,0.26198529708215473,0.0
0.27586209246673743,-0.09691343427787258,0.0
0.32687819020246084,0.16473252021597073,0.0
0.6779781616674432,-0.06875373401678661,0.0
0.7050762551925225,0.10059385959635037,0.0
0.24214428897545165,-0.05892951960392856,0.0
0.2739667551039241,0.007843410011794116,0.0
0.37557228049419233,0.3017548352438579,0.0
0.7771853661385024,0.2702104309960089,0.0
0.6523645666660545,0.21619628566832888,0.0
0.6616979673461971,0.06817367043344796,0.0
0.2543383032401723,-0.014125957317652926,0.0
0.7813978264213945,0.01182811362119901,0.0
0.7243283795243258,0.1629763746442261,0.0
0.22131178309201543,-0.07053021850005975,0.0
0.48030046856414027,-0.050217736830360765,0.0
0.26034663899285143,0.14968765233224046,0.0
0.48655655008110876,-0.13289341083859646,0.0
0.26644395107357605,-0.10483914833502303,0.0
0.3427137468149333,0.02034460545682598,0.0
0.39254828562613575,0.32194621905175475,0.0
0.3087857193492511,0.3116426690683331,0.0
0.46111668455777055,0.037474488515128246,0.0
0.33616586577455365,0.19421035377190654,0.0
0.5120674158851402,-0.04369092161592497,0.0
0.5461401655772669,0.1566126138847505,0.0
0.6078548665460626,-0.04861638417665218,0.0
0.4510421511669317,-0.09457325561693034,0.0
0.6844015564761361,-0.009182212327813188,0.0
0.3294823045281029,-0.17048706383829126,0.0
0.7066433540868893,-0.026969578982385778,0.0
0.2240252755826087,-0.1983825766566335,0.0
0.2269448584456378,-0.07471595965809905,0.0
0.4534671691839042,-0.016198513308561646,0.0
0.709589983296242,-0.1536748058589028,0.0
0.40994919978949906,0.26595418228950357,0.0
0.501599363645874,0.17248216357016882,0.0
0.22004430713023018,-0.24513959202669097,0.0
0.5860280136961106,0.21895051988927122,0.0
0.3050626233957918,-0.2769103661458622,0.0
0.7629910230215196,0.16897854007793034,0.0
0.6964237236539872,-0.1796180395949993,0.0
0.49232845309354584,-0.025591355457884435,0.0
0.35461189166348395,-0.21342180598105429,0.0
0.38322849046771323,0.046697376899345444,0.0
0.66417504937404,0.15860570885189068,0.0
0.7346223696960508,0.09493015281272427,0.0
0.6144676058179495,0.12379893616804222,0.0
0.5772498829029704,0.10603539367004233,0.0
0.5056507086381227,0.18083717007464328,0.0
0.7542691648536355,0.23160902507347175,0.0
0.7413618808072264,0.06320139853668105,0.0
0.6315726275178415,-0.11874983663477578,0.0
0.343743430246815,0.2561146323029992,0.0
0.4129049974716673,-0.1857699468179676,0.0
0.42744795341972164,-0.16325598613514072,0.0
0.7043229600646554,0.3132431341415152,0.0
0.34041989911858045,0.15420330621467254,0.0
0.6906841420475442,-0.05559895978000559,0.0
0.34637355565652117,0.031249541677311254,0.0
0.28476269216995587,0.272968249521042,0.0
0.7491845457737043,0.2856833710823882,0.0
0.45907814140526837,-0.25741150119783746,0.0
0.7855487311246128,-0.11251667724718367,0.0
0.6049767918284272,-0.07116043890954596,0.0
0.6188306431190254,0.04269113191985374,0.0
0.4335144597683941,0.1604371897227186,0.0
0.4963723829352177,0.24029788833102178,0.0
0.7263215040764515,-0.1736298000777141,0.0
0.6570218124213787,0.29841505461889556,0.0
0.5761433459072964,0.259794181226873,0.0
0.21191057630623938,-0.013195742039308012,0.0
0.21501271515922793,0.21395024610921304,0.0
0.6830390634759276,0.23692088911643355,0.0
0.7794175950810314,0.2795676288699242,0.0
0.34110761067314477,0.2123028795886161,0.0
0.4299869959125076,-0.21193654141315732,0.0
0.5139833754487706,-0.14925520303262105,0.0
0.549638398126441,-0.03509593762489854,0.0
0.6506651031290561,-0.21457475888985345,0.0
0.7515719423806357,-0.023750527601650973,0.0
0.30053165582309915,-0.14141251336646346,0.0
0.6805252762540484,0.32307487361841597,0.0
0.7035624212574354,-0.09995261518117798,0.0
0.7461487777161515,0.11676947236586771,0.0
0.2609745383160886,-0.1091852822767437,0.0
0.3385932591760725,0.19105902287872045,0.0
0.32068227135898314,-0.01780969170171115,0.0
0.43558053034752364,-0.27826628615945587,0.0
0.24083257172349212,0.11066739196539316,0.0
0.3923383049614688,0.1561227550442671,0.0
0.40096290211328395,-0.0456882233556932,0.0
0.7699169587077681,-0.1527043346757043,0.0
0.5781203458372739,0.1342731871129333,0.0
0.25111905978428495,0.1896867157179679,0.0
0.6884753071756973,0.255234381623109,0.0
0.2138189318818578,-0.006617259080199223,0.0
0.2177212752697998,0.03199451155812205,0.0
0.36041299492032375,0.167481589093688,0.0
0.3902201545584799,0.28425936912497424,0.0
0.6868971767737093,-0.03905132146351403,0.0
0.70043403115983,0.26291725175913655,0.0
0.7207344548784642,-0.2012023811586095,0.0
0.4550661599751932,0.1989386180599984,0.0
0.26672768554082227,0.0595817657683807,0.0
0.4114780554704547,0.2762263155164674,0.0
0.286837728214424,-0.26661635584318116,0.0
0.4366573976545455,0.22770963745682665,0.0
0.35154465661650236,0.23473058178115552,0.0
0.49007162983056396,-0.27173569630637473,0.0
0.33348084671936684,0.09198478655502035,0.0
0.7080286172290806,0.2937678082951107,0.0
0.35007967662467177,-0.047115348679833746,0.0
0.29546717761983465,-0.1767671219587163,0.0
0.6153750385169139,0.1404136560222336,0.0
0.3577824952569375,0.025247961772620786,0.0
0.5590142907322422,-0.09818150060540443,0.0
0.7382926066217645,-0.1843684572113441,0.0
0.674898553118336,0.016360802493249893,0.0
0.7289743734651659,0.08273466009724073,0.0
0.27977814506786536,-0.22497913859700408,0.0
0.5200150441086215,0.2438683481926756,0.0
0.7453132158126379,0.02738799993373492,0.0
0.7232184567484843,-0.2330671160109931,0.0
0.640508587503267,-0.2519621519836697,0.0
0.7333252768895029,0.08328098264856304,0.0
0.2568201200368161,0.0507950215108125,0.0
0.2311492937430467,-0.2501678325774539,0.0
0.3800735925641132,-0.1963251836770096,0.0
0.29823650532825574,-0.11043051270838469,0.0
0.322466469718256,0.015030893794147626,0.0
0.6249315877741379,0.05737111506974574,0.0
0.5367402285173475,0.09834375451949906,0.0
0.6330869568046136,-0.1718765887770202,0.0
0.2994658187644124,-0.002594576312642982,0.0
0.3683704742800432,0.2780676872443016,0.0
0.4474882813155961,0.20052059463761085,0.0
0.27062623793398044,0.22106397517278237,0.0
0.5985889825534481,-0.07674306146689436,0.0
0.7114635228856734,-0.26979541002507396,0.0
0.466345636489268,0.1251260345847766,0.0
0.38867093143499565,-0.11623339203723068,0.0
0.47788283288518724,0.08948628984040985,0.0
0.7272268613407338,-0.10724050852399777,0.0
0.5926081993060957,0.14703421360025598,0.0
0.5957702273913521,0.07709010710445713,0.0
0.6926749890931142,-0.0642103238932771,0.0
0.25938892099417227,-0.20692069407323568,0.0
0.292675478451933,-0.21773395427407882,0.0
0.753931845641467,0.17784242756885427,0.0
0.38232076264271075,0.2035426621275626,0.0
0.583510753574889,0.11571031513383445,0.0
